gps_time,date,time,latitude,longitude,altitude,qx,qy,qz,qw,image
1422874058,2025-02-06,10:47:20,4.767789107159741,-74.00027850563986,2670.5460276762024,-0.6487407054347285,0.0773748282927806,-0.7570157178208913,-0.0087131831630292,1738856840091.jpg
1422874059,2025-02-06,10:47:21,4.767761248949144,-74.00025079587127,2669.8940918203443,-0.6451059158148901,0.0764326266035223,-0.7599857863423871,-0.0204438019870953,1738856841107.jpg
1422874060,2025-02-06,10:47:22,4.7677354866251065,-74.00023006251425,2669.3536739517003,-0.6484259255335654,0.0853888738303544,-0.7563060208483718,-0.0159327715799589,1738856842126.jpg
1422874061,2025-02-06,10:47:23,4.767712371816397,-74.0002106027918,2669.061708295718,-0.6560576730377379,0.0812562623269101,-0.7501534712446117,-0.0159834524158396,1738856843142.jpg
1422874062,2025-02-06,10:47:24,4.767687783426648,-74.00018897085286,2668.529140049592,-0.6471967014364833,0.0849775451729417,-0.7573299836734101,-0.0191439442259679,1738856844160.jpg
1422874063,2025-02-06,10:47:25,4.767660546757226,-74.00016912832372,2668.118222007528,-0.6526087577373992,0.0826697052468848,-0.7525748551963911,-0.0299789024893544,1738856845177.jpg
1422874064,2025-02-06,10:47:26,4.767634464170421,-74.0001459868426,2667.918726766482,-0.6556044486510935,0.0943679585371998,-0.7488305306070379,-0.023027444427597,1738856846190.jpg
1422874065,2025-02-06,10:47:27,4.76760932402688,-74.00012119799861,2667.266227444634,-0.6547507567791108,0.0973721374578779,-0.7492320691086308,-0.0217104703316601,1738856847206.jpg
1422874066,2025-02-06,10:47:28,4.767576732189595,-74.00009673581874,2666.918188462034,-0.650001672235056,0.083997000371124,-0.754893252679428,-0.0240501718351724,1738856848226.jpg
1422874067,2025-02-06,10:47:29,4.767546126284493,-74.00006997994507,2666.403923943639,-0.6523216705582354,0.0752479000830792,-0.7539134798654085,-0.0207073240949424,1738856849242.jpg
1422874068,2025-02-06,10:47:30,4.767529293266259,-74.00005319821825,2666.940511235036,-0.650714514150997,0.0713412023764652,-0.7556957655626632,-0.020126118347549,1738856850257.jpg
1422874069,2025-02-06,10:47:31,4.767462271486923,-74.00000321597149,2667.0386811057106,-0.6501652416855134,0.0626460465629366,-0.7565343476965477,-0.0318807498836787,1738856851273.jpg
1422874070,2025-02-06,10:47:32,4.767431757584951,-73.99997886247492,2666.529637666419,-0.6510133423349673,0.0656677968814906,-0.7556812932236115,-0.0285525131911083,1738856852290.jpg
1422874071,2025-02-06,10:47:33,4.767405566465087,-73.99995828121243,2666.078713223338,-0.6556658878877137,0.0725730767178992,-0.7510691746971859,-0.0270270812207677,1738856853306.jpg
1422874072,2025-02-06,10:47:34,4.767375695062342,-73.99993663641554,2665.734113214537,-0.6586626904952549,0.0709315526220284,-0.7481816496812861,-0.0368306380037395,1738856854325.jpg
1422874073,2025-02-06,10:47:35,4.7673453631353615,-73.99991455193783,2665.460352856666,-0.6600853882402569,0.0734855999895674,-0.7463359970173369,-0.0432409614138851,1738856855339.jpg
1422874074,2025-02-06,10:47:36,4.767314439715693,-73.99989218111317,2665.19569876045,-0.6590528723738437,0.0682677380672917,-0.7474253990509547,-0.0484152283317674,1738856856360.jpg
1422874075,2025-02-06,10:47:37,4.767284356656373,-73.99986873735986,2664.9274838613346,-0.6622302528902776,0.07023266142542,-0.7453423078292598,-0.0313567008911995,1738856857372.jpg
1422874076,2025-02-06,10:47:38,4.767255043869852,-73.99984529034698,2664.7137889405712,-0.6644682132839073,0.0761670129551271,-0.7430382896961477,-0.023969891496482,1738856858374.jpg
1422874077,2025-02-06,10:47:39,4.767227123161191,-73.99982216774922,2664.488752713427,-0.6632430293066708,0.0769750536533752,-0.7439718286502338,-0.026255864343165,1738856859390.jpg
1422874078,2025-02-06,10:47:40,4.767198285995505,-73.99980072343489,2664.303906490095,-0.6633061408072204,0.0774375962722296,-0.7439770399366893,-0.0229475231968036,1738856860407.jpg
1422874079,2025-02-06,10:47:41,4.767172142082544,-73.99977792359351,2664.078475549817,-0.6677265543043396,0.0684836575693287,-0.7405911567217299,-0.0312407887958044,1738856861424.jpg
1422874080,2025-02-06,10:47:42,4.767145553805386,-73.9997558682666,2663.9356661625206,-0.6669080243889274,0.0738938244404213,-0.7413248239415657,-0.0145205881572712,1738856862441.jpg
1422874081,2025-02-06,10:47:43,4.767119665555574,-73.99973243130717,2663.8242153814062,-0.667031534066749,0.0624166177501209,-0.7424019743811805,0.0035385531715399,1738856863457.jpg
1422874082,2025-02-06,10:47:44,4.767094149805115,-73.99970636028083,2663.7535055065528,-0.6653240133469567,0.0470555756239713,-0.7448764176360688,0.0169960217140535,1738856864473.jpg
1422874083,2025-02-06,10:47:45,4.76706712160983,-73.99967735209816,2663.6788300340995,-0.667561208547608,0.0410804642994006,-0.7426590189092124,0.0336467210125257,1738856865490.jpg
1422874084,2025-02-06,10:47:46,4.767040262419057,-73.9996487088264,2663.588940904476,-0.665100961633866,0.0468376026162289,-0.7438580768761119,0.0460667579944952,1738856866505.jpg
1422874085,2025-02-06,10:47:47,4.767009516988515,-73.99961636670261,2663.517125089653,-0.6629996500015891,0.0413750006803727,-0.7445230066645053,0.0663706564082648,1738856867523.jpg
1422874086,2025-02-06,10:47:48,4.766982353406089,-73.99958086545541,2663.4437059191987,-0.6619870331961544,0.0361674995100825,-0.7449921681139906,0.0738359886488657,1738856868932.jpg
1422874087,2025-02-06,10:47:49,4.766954099342423,-73.99954743579599,2663.4450159855187,-0.6635684931796636,0.0308254868579774,-0.74257238601904,0.0855151848275933,1738856869556.jpg
1422874088,2025-02-06,10:47:50,4.766926331654488,-73.99951588677219,2663.423331343569,-0.6671750705575168,0.0249206254145738,-0.7389640470323231,0.0904904226259024,1738856870573.jpg
1422874089,2025-02-06,10:47:51,4.766900489498943,-73.99948434146322,2663.571475743316,-0.6726838341121215,0.0217970046412361,-0.7340946392051918,0.0901465655112841,1738856871587.jpg
1422874090,2025-02-06,10:47:52,4.766886192638827,-73.99948249008722,2664.3095966996625,-0.670581034617771,0.0133977318987066,-0.7358809200752786,0.0928480074768321,1738856872603.jpg
1422874091,2025-02-06,10:47:53,4.766856503272948,-73.99945286398477,2664.2198881898075,-0.6678667179165216,0.0031652786349841,-0.7377000882316482,0.0987040630800945,1738856873605.jpg
1422874092,2025-02-06,10:47:54,4.766834385132569,-73.99943073070945,2665.1796923168004,-0.6673959871239453,-0.0080764211243462,-0.7390720903918285,0.0910490676844082,1738856874624.jpg
1422874093,2025-02-06,10:47:55,4.766798696622802,-73.99939626643506,2664.562511381693,-0.6642794485702922,-0.0162174114847236,-0.7428070279722293,0.081899492164287,1738856875639.jpg
1422874094,2025-02-06,10:47:56,4.766769792820095,-73.99936042387021,2664.2775764986877,-0.6628151345762106,-0.0110950438491501,-0.7445673051482835,0.0785649349203238,1738856876653.jpg
1422874095,2025-02-06,10:47:57,4.766743090048933,-73.99932901215773,2664.06415030919,-0.6693714326836648,0.005036406085752,-0.7402310838053906,0.0630425812852188,1738856877669.jpg
1422874096,2025-02-06,10:47:58,4.766734046392038,-73.99929851082695,2664.042176038027,-0.6661306518703836,0.0052673859331579,-0.7445249937119277,0.0438724167526358,1738856878688.jpg
1422874097,2025-02-06,10:47:59,4.766705188317312,-73.99926344460665,2663.080650367774,-0.6651672548513305,0.0117373348566956,-0.7450233556366291,0.0485292819532589,1738856879705.jpg
1422874098,2025-02-06,10:48:00,4.766677316432042,-73.99923290054589,2662.391411890276,-0.668282238205688,0.0051889145547891,-0.7417271370223435,0.0566809531387286,1738856880721.jpg
1422874099,2025-02-06,10:48:01,4.766652001277479,-73.99920091215064,2661.8160466188565,-0.66184689429665,-0.0064402941594988,-0.7459942478509944,0.0735520442759743,1738856881737.jpg
1422874100,2025-02-06,10:48:02,4.766639589900617,-73.99917544344623,2660.9404984666035,-0.6619880001642318,-0.0094495754238724,-0.7425083563865478,0.1018036053110722,1738856882756.jpg
1422874101,2025-02-06,10:48:03,4.766624112323859,-73.99914812162673,2660.662160600536,-0.6692289411079063,-0.016551712453555,-0.7357036668094122,0.1029509949511114,1738856883778.jpg
1422874102,2025-02-06,10:48:04,4.766608482633221,-73.99911952528039,2660.4484207388014,-0.6596669183353704,-0.0239944240873771,-0.7449331495421667,0.0966353037104233,1738856884789.jpg
1422874103,2025-02-06,10:48:05,4.766594397416466,-73.99908881705139,2660.8464811630547,-0.6741641332387794,-0.0227283362613056,-0.73140862542575,0.1001380138101158,1738856885804.jpg
1422874104,2025-02-06,10:48:06,4.766569918514032,-73.99906225285552,2660.097444401122,-0.6620046711099232,-0.0380738363157601,-0.7433609698579268,0.0878333133606704,1738856886823.jpg
1422874105,2025-02-06,10:48:07,4.766549206737182,-73.9990297294177,2659.7813934758306,-0.6748792134647814,-0.0370049617113215,-0.7309519913526962,0.0942226400604815,1738856887837.jpg
1422874106,2025-02-06,10:48:08,4.7665282854117095,-73.99899661529577,2659.7033002888784,-0.6736797778500658,-0.031635838242873,-0.731534650236427,0.1000595369666163,1738856888855.jpg
1422874107,2025-02-06,10:48:09,4.766507022415589,-73.99895988736314,2660.235669713468,-0.6685296871429139,-0.0434132804514418,-0.73711634816511,0.088560258392587,1738856889871.jpg
1422874108,2025-02-06,10:48:10,4.766481269003506,-73.99892261138189,2659.9536248259246,-0.6712562760521882,-0.0407356795274204,-0.7343587825064823,0.092047487599922,1738856890888.jpg
1422874109,2025-02-06,10:48:11,4.766457347902136,-73.99888631792128,2660.042907386087,-0.6751523901201848,-0.0302949898495171,-0.730240987840974,0.0999971143507335,1738856891889.jpg
1422874110,2025-02-06,10:48:12,4.766434127967048,-73.99885054343949,2659.835168045014,-0.6734614680697311,-0.0331320216708809,-0.7324191800630844,0.0944143686630607,1738856892905.jpg
1422874111,2025-02-06,10:48:13,4.76640861569352,-73.99881349943188,2660.355773676187,-0.6781362577159059,-0.0326537269192198,-0.7270325489591205,0.1024139188845152,1738856893904.jpg
1422874112,2025-02-06,10:48:14,4.766383940511608,-73.9987763355238,2659.533382249996,-0.6758144256608423,-0.038268866853119,-0.7289736625563737,0.1020188672305743,1738856894918.jpg
1422874113,2025-02-06,10:48:15,4.7663619821880046,-73.99873743614813,2660.3105058465158,-0.6731163350797323,-0.0444111638015601,-0.7311228965801103,0.1019866162628512,1738856895942.jpg
1422874114,2025-02-06,10:48:16,4.766343196041981,-73.99870154201993,2660.59567869734,-0.6706603468690013,-0.0425368299127232,-0.732889781245468,0.1061978884317637,1738856896953.jpg
1422874115,2025-02-06,10:48:17,4.766324722486221,-73.9986603554806,2659.9859504094347,-0.6733885501715243,-0.038759338270611,-0.7305384026159911,0.1065794191216848,1738856897970.jpg
1422874116,2025-02-06,10:48:18,4.7662926564480905,-73.99862784990867,2661.051130359061,-0.6720766399899551,-0.036733170465356,-0.7314514002011202,0.1092824761794269,1738856898988.jpg
1422874118,2025-02-06,10:48:20,4.766256520472736,-73.99856676338338,2660.84274517186,-0.6730260291849519,-0.0375640258153187,-0.7305899851620057,0.1089183466099309,1738856900005.jpg
1422874119,2025-02-06,10:48:21,4.766239586135417,-73.9985392837032,2660.7720122225583,-0.6749498230398377,-0.0376652183459017,-0.7273415541057131,0.118314288248998,1738856901020.jpg
1422874120,2025-02-06,10:48:22,4.766224237169449,-73.99851130811143,2660.637946930714,-0.6740877753758374,-0.0462583132129331,-0.7259833348469373,0.1281178721113103,1738856902038.jpg
1422874121,2025-02-06,10:48:23,4.7662077636717735,-73.99848325881258,2660.687908933498,-0.6733900624483854,-0.0519841967605473,-0.7239484830773795,0.1405064688057956,1738856903054.jpg
1422874122,2025-02-06,10:48:24,4.766191983467038,-73.9984555253902,2660.6541824350134,-0.6705162789456675,-0.0582492546403568,-0.7260138172088547,0.1411345773511189,1738856904070.jpg
1422874123,2025-02-06,10:48:25,4.7661782573825455,-73.99842886959273,2660.7189153749496,-0.6701487858804172,-0.0614020981049327,-0.7246670228239377,0.1482836882507737,1738856905087.jpg
1422874124,2025-02-06,10:48:26,4.766164563308021,-73.99840024116828,2660.3234145483,-0.6676556544032592,-0.075499284605619,-0.7258836359334576,0.1470677100601392,1738856906104.jpg
1422874125,2025-02-06,10:48:27,4.766149926132926,-73.99837217736224,2660.351095736958,-0.6688341763666082,-0.0813913165851437,-0.723596374278602,0.1498149484086874,1738856907120.jpg
1422874126,2025-02-06,10:48:28,4.766137737370152,-73.99834653700873,2660.243699144572,-0.6691891812256131,-0.0802265678627369,-0.7225579268800814,0.1538164964758157,1738856908122.jpg
1422874127,2025-02-06,10:48:29,4.766127114894685,-73.99832062267858,2659.9803012441844,-0.6696412767194233,-0.0838906362584351,-0.720852531035729,0.1578436296898791,1738856909144.jpg
1422874128,2025-02-06,10:48:30,4.766115576932627,-73.99829626908853,2660.3276260485877,-0.6666950718505702,-0.0871526928695251,-0.7227174460675132,0.1600046763118741,1738856910151.jpg
1422874129,2025-02-06,10:48:31,4.766105277333046,-73.99827385661081,2660.302943003364,-0.6657207799253072,-0.0888326801183404,-0.7226244116225716,0.1635195998266626,1738856911168.jpg
1422874130,2025-02-06,10:48:32,4.766096001507584,-73.99825182341229,2660.354817020707,-0.6657846102624421,-0.0905794873864156,-0.7221671941742333,0.1643191721180429,1738856912183.jpg
1422874131,2025-02-06,10:48:33,4.766085309481076,-73.99823058253824,2660.593132778071,-0.6647353507040411,-0.0877620313370317,-0.7209051331773396,0.1752726513384674,1738856913203.jpg
1422874132,2025-02-06,10:48:34,4.766077793126727,-73.99820944900492,2660.609177481383,-0.6640770901967153,-0.0882201961382629,-0.7194962005980334,0.1831504353057809,1738856914219.jpg
1422874133,2025-02-06,10:48:35,4.766071097722832,-73.99818975469374,2660.68034040276,-0.6655893421223749,-0.0987228214124393,-0.7176779433261914,0.1793965851842772,1738856915238.jpg
1422874134,2025-02-06,10:48:36,4.766061549448626,-73.99817054857613,2660.55958169885,-0.6634821850880356,-0.1031441314431587,-0.7190834159498292,0.1790859109061373,1738856916253.jpg
1422874135,2025-02-06,10:48:37,4.766052682585425,-73.99815032591776,2660.629326865077,-0.6577300629504264,-0.1034164262539319,-0.7253533994015157,0.1748104425974939,1738856917271.jpg
1422874136,2025-02-06,10:48:38,4.766045230415271,-73.9981288930906,2660.879719728604,-0.6679340864496419,-0.1047675741573296,-0.7154931672647666,0.1759470862047492,1738856918287.jpg
1422874137,2025-02-06,10:48:39,4.766036472819343,-73.99810723942429,2661.1971869580448,-0.6582364751107606,-0.1062229788008219,-0.7237557622488263,0.1778174110917882,1738856919303.jpg
1422874138,2025-02-06,10:48:40,4.766025815430345,-73.99808171805215,2661.11751294788,-0.6638248407911609,-0.107587083606195,-0.7193664234539329,0.1739928114483432,1738856920320.jpg
1422874139,2025-02-06,10:48:41,4.7660147378942455,-73.99805828880137,2661.430634673685,-0.6621856928644386,-0.1033627872678249,-0.7225423026825738,0.1695844419086071,1738856921337.jpg
1422874140,2025-02-06,10:48:42,4.7660062198229785,-73.9980348594954,2661.80397501681,-0.6562268889020781,-0.1078664543979818,-0.730072379786049,0.1572431099204356,1738856922352.jpg
1422874141,2025-02-06,10:48:43,4.765997065194592,-73.99801171949507,2662.166715512052,-0.6623922991111609,-0.1026726480937061,-0.7249124372640087,0.1587353069778932,1738856923370.jpg
1422874142,2025-02-06,10:48:44,4.7659875918848815,-73.99798808206289,2662.614407644607,-0.665534969550484,-0.0959378947996653,-0.7221712832269213,0.1622582714913122,1738856924378.jpg
1422874143,2025-02-06,10:48:45,4.765976949110737,-73.99796501516678,2662.6571721415967,-0.6646725706052198,-0.0942521874741941,-0.7229467722646926,0.1633245227703717,1738856925386.jpg
1422874144,2025-02-06,10:48:46,4.765966549746002,-73.99794199835966,2662.7932093152776,-0.6610387137195992,-0.0968393427663755,-0.7246589830696292,0.1688768601719269,1738856926403.jpg
1422874145,2025-02-06,10:48:47,4.765956378422729,-73.99791659776578,2662.8444988019764,-0.6597039770443983,-0.1009682201488988,-0.7257502641522199,0.1669809574298921,1738856927420.jpg
1422874146,2025-02-06,10:48:48,4.765945218134709,-73.99789122154634,2662.9118406344205,-0.6630218634855534,-0.1068047847240037,-0.7233483530507994,0.1605053128587535,1738856928439.jpg
1422874147,2025-02-06,10:48:49,4.765933448436111,-73.9978642270729,2663.329154523089,-0.6615178450605713,-0.1102306700802696,-0.7238796950036628,0.1619922445485053,1738856929454.jpg
1422874148,2025-02-06,10:48:50,4.765922314779162,-73.9978382119307,2663.7790688658133,-0.6609633985259743,-0.114261278292372,-0.7238688133141229,0.1615111496037227,1738856930469.jpg
1422874149,2025-02-06,10:48:51,4.765911120153418,-73.99780789055578,2664.041743970476,-0.657725376843595,-0.1147019710400621,-0.7255992784589745,0.1665731538795891,1738856931488.jpg
1422874150,2025-02-06,10:48:52,4.76590054998639,-73.99778185041087,2663.690026478842,-0.6597126382664965,-0.116707736816725,-0.7233880791531738,0.1669383059518809,1738856932502.jpg
1422874151,2025-02-06,10:48:53,4.7658872212642684,-73.99775470137016,2662.9989048168063,-0.6563946217281359,-0.120692186989839,-0.7264134230498404,0.164021350495823,1738856933518.jpg
1422874152,2025-02-06,10:48:54,4.76587474362912,-73.99772417031163,2663.173659641296,-0.6577953072610232,-0.1170224072095387,-0.7258404438448672,0.1636058432043096,1738856934536.jpg
1422874153,2025-02-06,10:48:55,4.765860760554759,-73.99769542407213,2663.4926908249035,-0.6522208717725715,-0.1112233321208569,-0.7313637009881161,0.1653612575291454,1738856935546.jpg
1422874154,2025-02-06,10:48:56,4.765847536273833,-73.99766233351076,2663.1418528007343,-0.6491764126843761,-0.1161781703647938,-0.7329658643509493,0.1668344810560792,1738856936571.jpg
1422874155,2025-02-06,10:48:57,4.765833078091719,-73.99763071321796,2663.7740408508107,-0.6515284761119962,-0.1150729444695797,-0.728674949569349,0.176923107410897,1738856937586.jpg
1422874156,2025-02-06,10:48:58,4.765818295382266,-73.99759547239475,2664.1189461648464,-0.6496864167492736,-0.1185195923352364,-0.7301974380234617,0.1751353583453231,1738856938603.jpg
1422874157,2025-02-06,10:48:59,4.765804129346739,-73.9975554545459,2663.012263221666,-0.646885748808513,-0.1211902826384954,-0.7324312753646277,0.1743447719566739,1738856939619.jpg
1422874158,2025-02-06,10:49:00,4.765790581648895,-73.99751611436068,2662.5088754212484,-0.6444856025045571,-0.120732568710199,-0.7349293873819017,0.173033925272575,1738856940637.jpg
1422874159,2025-02-06,10:49:01,4.765774265042539,-73.99747626785908,2661.886285890825,-0.6458767632587985,-0.1171049217212725,-0.7350538426989806,0.1697807316882597,1738856941654.jpg
1422874160,2025-02-06,10:49:02,4.765758837766287,-73.99743522074756,2662.04617857188,-0.6462803396344645,-0.1176373290274909,-0.7346563571652004,0.1695975897781428,1738856942668.jpg
1422874161,2025-02-06,10:49:03,4.7657452901742,-73.99739615106343,2661.9719894062728,-0.64579394313728,-0.1140496182572856,-0.735138002551166,0.1717993854332485,1738856943667.jpg
1422874162,2025-02-06,10:49:04,4.765731525561001,-73.99736021988149,2661.4122701734304,-0.6427764413356344,-0.1097186316053805,-0.7376382474281141,0.1751860081521195,1738856944687.jpg
1422874163,2025-02-06,10:49:05,4.765715148575132,-73.9973198850726,2661.5486410297453,-0.6421018637689655,-0.1159055039902925,-0.7374008466416742,0.1746742699759903,1738856945705.jpg
1422874164,2025-02-06,10:49:06,4.765701448551698,-73.99729341685085,2661.1841123970225,-0.6461542403911318,-0.1126744202669046,-0.7352576857679228,0.1708375486420389,1738856946720.jpg
1422874165,2025-02-06,10:49:07,4.765695129980236,-73.99726120133384,2661.0268174577504,-0.6459139226577113,-0.1092507099979716,-0.7359684586965665,0.1709091367806267,1738856947736.jpg
1422874166,2025-02-06,10:49:08,4.765688704793175,-73.99722821478046,2660.951545226388,-0.651430546122275,-0.0958998789982644,-0.7302985511714519,0.1819488642715617,1738856948754.jpg
1422874167,2025-02-06,10:49:09,4.765667146580683,-73.99719618671244,2661.034050325863,-0.6533120448471122,-0.0940206888112752,-0.729638763575782,0.1788036982165089,1738856949770.jpg
1422874168,2025-02-06,10:49:10,4.765649010880878,-73.99716226297971,2661.444491087459,-0.6541389599815649,-0.087930553557578,-0.7284117838347566,0.1838112761201143,1738856950788.jpg
1422874169,2025-02-06,10:49:11,4.765637835433427,-73.9971261589372,2661.77121450752,-0.6545424870440902,-0.090496027754096,-0.7290764425734474,0.1784152888097105,1738856951802.jpg
1422874171,2025-02-06,10:49:13,4.765607780335172,-73.99705100041709,2662.0861188760027,-0.6592582557715052,-0.0932171054052665,-0.7252848377279201,0.175074442051415,1738856953841.jpg
1422874172,2025-02-06,10:49:14,4.765593862357624,-73.99701945619266,2661.813819929026,-0.6679791135624356,-0.0959706724211575,-0.7177513237068263,0.1715415556514757,1738856954839.jpg
1422874173,2025-02-06,10:49:15,4.765580516378584,-73.99698764213902,2661.934983857908,-0.6635518018273768,-0.0919130073982807,-0.7218562469522561,0.1737083632263207,1738856955869.jpg
1422874174,2025-02-06,10:49:16,4.7655655048371885,-73.99695886831047,2661.882547929883,-0.6614698174654338,-0.0896729559085241,-0.7235592477181256,0.1757229837423586,1738856956884.jpg
1422874175,2025-02-06,10:49:17,4.765552370245737,-73.9969304386324,2661.7821168517694,-0.6601344453905776,-0.1017493091637909,-0.7251472985044897,0.167424516610827,1738856957902.jpg
1422874176,2025-02-06,10:49:18,4.765537136430616,-73.99689855541445,2661.563843634911,-0.6604801469682573,-0.104399657844268,-0.725196861200344,0.1641834268237345,1738856958918.jpg
1422874177,2025-02-06,10:49:19,4.765528904610673,-73.99686400859323,2660.786205565557,-0.6597972576101689,-0.1047959204489623,-0.7268557722723652,0.1592678150088388,1738856959919.jpg
1422874178,2025-02-06,10:49:20,4.765508835814079,-73.9968314771607,2660.55205275584,-0.6593687831366721,-0.100527439660079,-0.7297342580966271,0.1503824665207813,1738856960935.jpg
1422874179,2025-02-06,10:49:21,4.765490148156973,-73.99679897831986,2660.528512243181,-0.6611979641819786,-0.0847306689632257,-0.7324556475931728,0.1383715926520624,1738856961952.jpg
1422874180,2025-02-06,10:49:22,4.765474833917034,-73.99676958840656,2660.478167189285,-0.6626094219967174,-0.066063893423348,-0.7365473446659015,0.1186689901457386,1738856962969.jpg
1422874181,2025-02-06,10:49:23,4.765456154034535,-73.99674044420729,2660.290976069868,-0.6568694548082691,-0.0520825286228842,-0.7418804896352302,0.124190533492074,1738856963986.jpg
1422874183,2025-02-06,10:49:25,4.765424444633546,-73.99668340268755,2659.878544351086,-0.6650358650545529,-0.0542298549586669,-0.7349823257282209,0.1207782409882996,1738856965001.jpg
1422874184,2025-02-06,10:49:26,4.765407738283827,-73.99665124444856,2659.8481267802417,-0.669286687720076,-0.0627046314582768,-0.7316121742970209,0.1134334307241486,1738856966016.jpg
1422874185,2025-02-06,10:49:27,4.76538952949858,-73.99662034874825,2659.8072891989723,-0.6654238438521672,-0.0771178629480954,-0.7351414337938963,0.1040724295086295,1738856967036.jpg
1422874186,2025-02-06,10:49:28,4.765367109013834,-73.99658995293619,2658.747045243159,-0.6664743360958911,-0.0767454135729969,-0.7350205103351368,0.0983213464494314,1738856968042.jpg
1422874187,2025-02-06,10:49:29,4.765348214155392,-73.99655282169452,2659.385465168394,-0.6695740624687113,-0.0662745211122063,-0.7337433717255007,0.0943337463346513,1738856969051.jpg
1422874188,2025-02-06,10:49:30,4.765321848457767,-73.99652161658419,2659.481594241224,-0.6635969251059322,-0.0533472850742801,-0.741381430893279,0.0845392248618074,1738856970053.jpg
1422874189,2025-02-06,10:49:31,4.76529882262956,-73.99648831391055,2658.2286135349423,-0.6661751823084925,-0.0435745903272923,-0.7410710908472676,0.0715927890954479,1738856971070.jpg
1422874190,2025-02-06,10:49:32,4.765274966781492,-73.99645605611157,2658.1081264195964,-0.6644376867365318,-0.0343975968442081,-0.743524398632363,0.0671630352984712,1738856972085.jpg
1422874191,2025-02-06,10:49:33,4.765251828190994,-73.99642501023037,2657.980615347624,-0.6671909425586545,-0.0309209309211566,-0.7419164605366211,0.0588239130840654,1738856973102.jpg
1422874192,2025-02-06,10:49:34,4.765226716214028,-73.99639530303055,2657.952351272106,-0.6661170903007715,-0.024176601899392,-0.7430937030621306,0.0592893029380137,1738856974118.jpg
1422874193,2025-02-06,10:49:35,4.765203153582709,-73.9963651624494,2658.3812687452883,-0.6600116559709786,-0.0191549212251855,-0.7492007912120687,0.0521136170301792,1738856975138.jpg
1422874194,2025-02-06,10:49:36,4.765178143153262,-73.99633576383196,2658.5116588538517,-0.6615148354783427,-0.009244850186513,-0.7477655136551495,0.0562080282531554,1738856976148.jpg
1422874195,2025-02-06,10:49:37,4.765156348399106,-73.99630643148889,2657.664975704625,-0.6636407198236157,-0.0032309991743384,-0.7456920747860702,0.0592783112041601,1738856977169.jpg
1422874196,2025-02-06,10:49:38,4.76513308793212,-73.99627460336959,2657.580081058666,-0.6669193167822982,-0.0145181447441677,-0.7432192350185255,0.0513123314688752,1738856978184.jpg
1422874197,2025-02-06,10:49:39,4.765111655876064,-73.99624608792669,2657.3567723790184,-0.6656617391429377,-0.0076764480847133,-0.7437640296054697,0.0604203064747502,1738856979198.jpg
1422874198,2025-02-06,10:49:40,4.765086530288784,-73.99621585485201,2657.728546627797,-0.6642742717655169,-0.001727989576508,-0.7453559529597071,0.0564024513719167,1738856980218.jpg
1422874199,2025-02-06,10:49:41,4.765063774942808,-73.99618710851105,2657.5631190333515,-0.6609467876674049,0.0041612070471996,-0.7476844468159228,0.0640313525553919,1738856981217.jpg
1422874200,2025-02-06,10:49:42,4.765036633631082,-73.99616034688468,2656.643157262355,-0.6615755403621784,0.0047233983270944,-0.7469391821538867,0.0661620086996825,1738856982236.jpg
1422874201,2025-02-06,10:49:43,4.765013108953747,-73.99613062844023,2656.918944113888,-0.6623019748268653,0.0101665218429819,-0.7464143591456764,0.0641745650185633,1738856983249.jpg
1422874202,2025-02-06,10:49:44,4.764989916037962,-73.9961000755697,2655.94162196666,-0.6595585578640708,0.0079953941206519,-0.7488300330285038,0.0645922082180211,1738856984269.jpg
1422874203,2025-02-06,10:49:45,4.764966799890119,-73.99607143445519,2655.4057203587145,-0.658707045136638,0.0069053405080685,-0.748904112963364,0.0721115821211452,1738856985284.jpg
1422874204,2025-02-06,10:49:46,4.764945868729117,-73.99604136645291,2655.068596370518,-0.6590058249997159,-0.0093740525077122,-0.7475561633712989,0.082361056066205,1738856986305.jpg
1422874205,2025-02-06,10:49:47,4.764929436371947,-73.9960088873914,2653.7540116636083,-0.6591912190914873,-0.0201275401967806,-0.7451761462529867,0.0988651474136648,1738856987318.jpg
1422874206,2025-02-06,10:49:48,4.764906973355785,-73.99597824988368,2653.801204279065,-0.6594728530879486,-0.0200905026379146,-0.7438375382742258,0.1067601399729637,1738856988335.jpg
1422874207,2025-02-06,10:49:49,4.764883993330936,-73.9959463850711,2653.1815817141905,-0.6571346538917692,-0.0141676163834231,-0.744544478768758,0.1167339594267327,1738856989351.jpg
1422874208,2025-02-06,10:49:50,4.764860669608795,-73.9959091553434,2653.541909967549,-0.6609652665682275,-0.015494028041185,-0.7385573823633647,0.1319760100770567,1738856990371.jpg
1422874209,2025-02-06,10:49:51,4.764843504672919,-73.995875073952,2653.7081072041765,-0.6614764280657472,-0.0294832566839557,-0.7350026678932225,0.1461186242309302,1738856991383.jpg
1422874210,2025-02-06,10:49:52,4.764824209304314,-73.99584022474255,2654.221320458688,-0.6585607221934545,-0.0489238655083242,-0.7328533263708206,0.1637994633741155,1738856992401.jpg
1422874211,2025-02-06,10:49:53,4.7648083980873,-73.99581092864172,2653.5271648578346,-0.6569295874461933,-0.0599409176148337,-0.7322310775662066,0.1693760327645657,1738856993419.jpg
1422874212,2025-02-06,10:49:54,4.76479780773172,-73.99578546673027,2653.4462024988607,-0.651644000159858,-0.0641873880330859,-0.735264618554439,0.1750029288340752,1738856994417.jpg
